#Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
3851,325,55302,0.08293362, ,0.003864638,2.817497631,0.533762614,0.953964654,0.430876824,0.148549451,0.16859402,0.252994757,0.476740855,0.053624245,0.004421924,0.017848138, ,1.089964099,2.080739909,5.96787703, ,0.007831547, ,0.035912731,0.012140539,0.055908455,3.378888706,0.164695666,0.174837007,0.133727579
4371,285,55830,0.06919285, ,0.102387844,0.053668214,0.45632804,0.686864406,0.550701813,0.198305333,0.134016435,0.259174026,0.453995375,0.094469187, ,0.017879256,0.010117528,1.023730072,2.536260933,7.254051526,0.008478561, ,0.126173848,0.032130728,0.009620664,0.040541813,3.173563224,0.119291752,0.109370114,0.104763098
419,8,51879,0.05666537, , , ,1.728854955,1.330186125,1.10141551,0.345445933,0.220025367,0.291782738,0.511650581,0.201701221,0.229704374,0.024730442,0.04657517,1.016737246,3.542936989,10.13018082,0.108266179, ,0.13561104,0.52045974,0.189025684,0.994781378,3.151885462,2.926714584,1.087780059,1.018831249
858,438,52316,0.1315249, ,1.14348944,1.320882779,0.895838817,0.782484583,1.321660328,0.262000083,0.265733547,0.180410652,0.42602838,0.25064519,0.24081555,0.040676762,0.039041355,0.975075837,3.811429496,10.87754091,0.028468705,0.03953032,0.105129199,0.432502537,0.140531426,0.716853791,3.022735096,2.107420911,0.513808228,0.6001091
1214,142,52731,0.0607174, , , ,0.419483094,1.134034592,0.390401882,0.128448747,0.179996166,0.263464199,0.464600612,0.048853417,0.00861538,0.008919361,0.004890743,1.016156974,1.787742942,5.111493489,0.012929323, ,0.115672992,0.047480011,0.013588253,0.050435922,3.15008662,0.148384389,0.203594233,0.153913878
1461,582,53062,0.1162396, , ,0.948132485,0.861714195,1.397684462,0.418397645,0.174796658,0.141609757,0.262387063,0.470530704,0.047107496, , , ,0.989159366,1.660052529,4.740700574, ,0.009285013,0.117747509,0.077209661,0.029202684,0.049311957,3.066394034,0.145006287,0.252422297,0.192390291
6479,607,56364,0.08768091, ,0.05793104,0.018487452,0.368670108,0.805867092,0.36256451,0.239490737,0.052767743,0.243239417,0.44494642,0.083820471, ,0.008360773, ,0.950808098,1.550575788,4.420250535, ,0.005686958,0.100905487,0.041815839,0.025462875,0.02083321,2.947505103,0.061217701,0.142291582,0.107044968
1163,284,52669,0.1217649, , ,4.382307961,2.826811866,1.842598244,0.357733459,0.10671261,0.263566948,0.289535445,0.490228545,0.061262716,0.012839799,0.002072405,0.004000776,0.969547127,1.5459756,4.410980566, , ,0.113438421,0.054300152,0.018889521,0.066291035,3.005596094,0.194863459,0.217239488,0.163556226
1304,325,52993,0.07553907, , , ,0.76730207,1.773395085,1.016598539,0.317217423,0.152750489,0.247665772,0.474592141,0.130246419,0.264704922,0.045762056,0.095901468,1.020084383,3.689169201,10.54984322, ,0.064977241,0.10487791,0.326284322,0.10927551,0.763396177,3.162261587,2.246098749,0.803576829,0.678884818
443,542,51873,0.05216984, , , ,0.847529362,1.351584189,0.336210169,0.074162334,0.249324035,0.278605099,0.473567393,0.037329972, , , ,1.043925916,1.492435125,4.272290375,0.011848279, ,0.118076659,0.050927844,0.024701671,0.051352666,3.236170338,0.151155937,0.258514612,0.180639006
1987,431,53765,0.06391858, , , ,1.522262825,0.606414189,0.943602658,0.27743168,0.166961041,0.234318339,0.458387607,0.201350062,0.33131135,0.041288766,0.048048895,0.996048915,3.629911972,10.36935089, ,0.049010624,0.081165417,0.290513167,0.11541038,0.609479765,3.087751636,1.792457677,0.737064497,0.653853307
4763,183,55869,0.08681259, ,0.033045959,2.307072146,0.383970573,0.661562815,0.429221536,0.253038623,0.034001379,0.217821624,0.428332767,0.073763212,0.008785336,0.022207187, ,0.965163069,2.149595461,6.131989042, ,0.012095731,0.107161647,0.059443947,0.012745297,0.024662382,2.992005513,0.072489437,0.119379486,0.107133524
817,604,52381,0.1511825, ,0.343229363,0.917668576,1.246601202,1.684219896,1.170675555,0.286912437,0.133943841,0.166839888,0.36663529,0.171878818,0.210926251,0.05389099,0.021672572,0.935182733,4.137243892,11.78538934,0.065820994,0.037007252,0.093933242,0.484229115,0.194138917,0.406830989,2.899066471,1.195097211,0.523815606,0.505206702
7031,668,56449,0.2829174,0.092383448,0.132865368,0.810753395,0.554859277,0.501917953,0.429892821,0.17754068,0.109431694,0.242538512,0.962847514,0.11842704,0.010667376,0.026089421, ,1.023550047, ,6.285080906,0.001305131, ,0.108557092,0.043329341,0.010979802,0.052557992,3.173005145,0.154648099,0.159572248,0.129914366
1935,204,53387,0.09838755, , ,7.479537717,0.952111756,1.834060252,0.387476726,0.132584187,0.253054718,0.268990529,0.473704422,0.045719033,0.007197059, , ,1.03261795,1.566240128,4.481387533, ,0.015888843,0.141044424,0.078627285,0.024982001,0.097712116,3.201115644,0.287557259,0.216414964,0.18121243
3859,803,55246,0.4658459,0.105354573,0.230825239,0.585508873,0.983927672,1.800263079,0.884545929,0.111588807,0.355196138,0.202090783, ,0.23474941,0.182013998,0.039839317, ,1.055058215,3.495790901,10.01189599,0.022355644, ,0.136097377,0.368694686,0.090375273,0.300385834,3.270680466,0.884353651,0.47701613,0.372675215
7379,660,56713,0.1100426, ,0.052661859,1.463733765,0.338095424,0.819901202,0.450493687,0.113957013,0.18950722,0.250952266,0.417013622,0.090416897, , , ,0.855818918,1.841835176,5.225939706,0.01801604,0.019821866,0.099448619,0.023484165,0.013937644,0.022569342,2.653038646,0.066191816,0.107654389,0.07413291
1265,158,52705,0.059678, , , ,0.913204766,3.322691634,0.861457856,0.153143309,0.326589677,0.276137981,0.438961695,0.200603163,0.17280634, ,0.042855167,1.01458167,2.765334471,7.906063473,0.039645174,0.043705735,0.069485039,0.362036411,0.114255606,0.76890164,3.145203176,2.262073761,1.085015012,0.765036773
1919,446,53240,0.1759839, ,2.294732963, ,0.332052735,0.941046571,0.437896151,0.218622214,0.087629544,0.241790944,0.435512588,0.082290259,0.012172314,0.026259446, ,0.946171462,2.040515755,5.815662749, , ,0.109964482,0.026700032,0.016027795,0.029898159,2.933131533,0.087846884,0.114979402, 
838,595,52378,0.09914216, , , ,1.745021839,1.050908793,0.385996199,0.01243404,0.29689449,0.249821628,0.464583465,0.092227061,0.008661284,0.014569243,0.002254632,1.032620823,1.80512573,5.164898276, ,0.010728997,0.127849591,0.033450036,0.014106878,0.16220958,3.201124552,0.477366984,0.140897444,0.110296623
1087,45,52930,0.1644149, ,0.214686958,0.278802976,0.113887316,1.099116393,0.47817397,0.059121245,0.239951725,0.240013424,0.432754048,0.102982087,0.00457485,0.014919025, ,0.858783298,1.939334178,5.503429285,0.00826569,0.031558988,0.097857935,0.042705323,0.008386835,0.017359361,2.662228224,0.050915112,0.11228241,0.076173182
1782,412,53299,0.1004957, , , ,1.073130204,1.736981311,0.972076547,0.491839437,0.000272619,0.235259871,0.419945486,0.110153371,0.284811086,0.043226885,0.046115905,0.90334006,3.061246564,8.706820085,0.485829006,0.053210214,0.113669402,0.299076066,0.117216298,1.066296267,2.800354185,3.130344692,0.805009244,0.87973456
3864,861,55649,0.09856401, ,0.305456683,0.040935897,0.563998717,0.761218278,0.37231229,0.133561586,0.143310491,0.241282528,0.438451701,0.065850874,0.007671512,0.007770446, ,0.976025886,1.798377619,5.132658724,0.001340357, ,0.11523562,0.039733918,0.017904523,0.032672316,3.025680247,0.096052476,0.163992897,0.118242906
4527,83,55590,0.07809167, ,0.017199907,0.083758285,0.289404704,0.512556134,0.335546868,0.060710315,0.191401513,0.220125153,0.408177809,0.103811255,0.020113707,0.012916563,0.003950877,0.919897708,1.710405754,4.868693789,0.008847952,0.003000249,0.097998448,0.0301588,0.010629823,0.012184749,2.851682895,0.035782857,0.095038854,0.071602471
1601,168,53115,0.09270343, , , ,0.742779352,0.926650841,0.451821962, ,0.313174615,0.264365649,0.451697103,0.058955005,0.012041146,0.009385064, ,0.984255991,1.923105201,5.490696081,0.007166137, ,0.1224327,0.068709094,0.025220831,0.043924696,3.051193572,0.129152802,0.224288268,0.161688273
2110,466,53467,0.05712134, , , ,0.698545038,1.030784698,0.459529294,0.152983685,0.163608332,0.283381738,0.484830029,0.061161352, ,0.007169695,0.001938163,1.022311899,1.900972781,5.436702765,0.004420571, ,0.118146609,0.044045961,0.016713301,0.035469402,3.169166888,0.104363861,0.187748213,0.131262751
5374,231,55947,0.4495494,0.133560106,0.285130982,0.722076997,0.472036712,2.604742506,1.151997778,0.209331117,0.260593073,0.24032308, ,0.24753103,0.214324032,0.016103457,0.031432326,0.998720498,3.846082873,10.98818101, ,0.058636049,0.082885885,0.383901947,0.149894917,0.358595974,3.096033545,1.054669431,0.448510068,0.39588756
5777,893,56280,0.08480699, , ,0.031230654,0.610811003,0.679624196,0.317659012, ,0.281957841,0.213157274,0.414312588,0.045721688,0.010935473, , ,0.905104242,1.666264571,4.739613601, ,0.007708673,80.97120109,0.037950986,0.009613804,0.039558148,2.805823151,0.116135691,0.177206229,0.134850457
5420,371,56009,0.4106051,0.096156275,0.270333417,0.68009937,0.26289801,2.384178887,0.989048608,0.295181408,0.189175813,0.223698316,0.375848372,0.198690181,0.214949441,0.032706757,0.016676144,0.994794477,3.892944404,11.12010735,0.026621608, ,0.075101634,0.407524998,0.138079012,0.275488747,3.083862877,0.810183578,0.621719703,0.521873959
3953,495,55322,0.06787407, , ,0.012944422,0.872685295,0.812105326,0.440887925,0.064878047,0.235991469,0.23998001,0.434119632,0.069824381,0.003774001,0.008399745, ,0.912936932,1.98138563,5.638130315, ,0.011521808,0.101635383,0.050336799,0.012813149,0.038637234,2.830104489,0.113449898,0.203766769,0.142339049
384,281,51821,0.06599529, , , ,0.649238239,1.259722351,0.435362002,0.095760439,0.209657108,0.245125877,0.455894909,0.058412245,0.00375715,0.010022889, ,0.929055313,1.78325344,5.078302325,0.011875461, ,0.111333481,0.045716709,0.015907443,0.042145614,2.880071471,0.123791062,0.191696002,0.136196435
691,252,52199,0.1166316, , ,0.043650558,0.402452686,1.102379125,0.432515775,0.032347674,0.303093549,0.239579646,0.452493107,0.066179372, , , ,1.016589569,1.951603143,5.58010575,0.001699969, ,0.122386233,0.048064395,0.019947768,0.039521748,3.151427662,0.116275352,0.18340099,0.134081107
1346,372,52822,0.193226,0.084509839,0.287622023,0.723354867, ,3.026210198,1.070462288,0.393932169,0.103937528,0.262124285,0.479613801,0.238869638,0.256607786,0.033834129,0.026722466,1.057051634,3.865999718,11.07310411, ,0.046011771,0.084861185,0.373820007,0.173137447,0.422580148,3.276860066,1.244143784,0.502020203,0.461169922
4570,245,55623,0.07054199, , ,0.100241205,0.438464959,0.357046965,0.446141413,0.194985079,0.090524041,0.237816495,0.440851732,0.116031093,0.008193625,0.014539548, ,1.021392157,2.239780287,6.405421395,0.006846534, , ,0.0268347,0.009407372,0.016570219,3.166315688,0.048754797,0.104988412,0.077804505
5374,949,55947,0.06974892, ,6.566186411,0.012955733,0.642234277,1.251437458,0.53768806,0.166492346,0.328668226,0.380747574,0.705748063,0.11406209,0.014198271,0.005303709,0.014528344,1.591414543,2.613633744,7.624017919, ,0.015344818,0.256762843,0.086569897,0.029232212,0.068169773,4.933385084,0.20220898,0.353255485,0.274907952
5398,62,56011,0.08711745, ,0.084633405,1.872165088,0.286481035,0.489920762,0.49426532,0.181363633,0.130884453,0.248556435,0.468704352,0.12395286,0.014964257,0.022532792,0.008724086,1.02884089,2.300185608,6.580303765, , ,0.116418948,0.023118812,0.008916337,0.019491371,3.189406758,0.057357362,0.105868459,0.070552025
1028,386,52884,0.04978143, , , ,0.904467034,1.047210515,0.437421271,0.171281075,0.136745271,0.29158838,0.5225657,0.071155535, ,0.012393438, ,1.153380461,1.998895258,5.74762446, ,0.015940669,0.145053384,0.065033244,0.029966001,0.03872626,3.575479428,0.114198168,0.248808354,0.185310508
1057,516,52522,0.2661322,0.162191684,0.33498879,0.700058601,1.717159569,0.824243145,0.764592539,0.309443838,0.114321817,0.254107229,0.453605142,0.094461666,0.142884692,0.021298598, ,0.925291052,2.387304998,6.797270446,0.053893584,0.002896721,0.103311088,0.22021976,0.105419886,0.467241476,2.868402261,1.372291513,0.518104357,0.385527021
1455,287,53089,0.09878886, , , ,0.480185384,1.001038136,0.35294759,0.067369961,0.179200403,0.203958631,0.411721277,0.058407976, ,0.005128128, ,0.875981609,1.726659718,4.90424098,0.009077646,0.00272928,0.108589228,0.043745463,0.020782523,0.052656497,2.715542988,0.15449774,0.167698594,0.123878015
2103,109,53467,0.1195017, , ,3.123795708,1.625866977,1.09960803,0.483981986,0.11614614,0.325913849,0.267434402,0.478311481,0.083653107, ,0.024084519, ,1.027669672,2.088466026,5.974318467, ,0.00295457,0.135862116,0.036129097,0.011849698,0.066606598,3.185775984,0.195999463,0.131909724,0.11319347
5200,681,56091,0.07593731, ,4.7838046, ,0.582775731,0.899274489,0.345796859, ,0.245488911,0.226024508,0.406811919,0.043950745,0.00494792, , ,0.856409547,1.630199288,4.625596511, , ,0.099596921,0.030286941,0.012541355,0.027434727,2.654869595,0.080462092,0.142752666,0.114143203
5371,568,55976,0.07478531, , ,0.065611215,0.301472066,0.493027438,0.438158368,0.185142636,0.107666463,0.230119385,0.430068812,0.093635074,0.005200513,0.014871292,0.0109261,0.975003998,2.279651225,6.505936932, , ,0.112387739,0.020081346,0.01037381,0.019676928,3.022512394,0.057846555,0.110281,0.07993241
3961,19,55654,0.0531963, , ,1.921371247,1.113529888,0.844405364,0.553349998,0.018418082,0.324932082,0.217730955,0.42951798,0.10039921, ,0.018244293, ,0.870834966,2.442861281,6.936648501,0.02115158, ,0.109935696,0.023355641, ,0.025589072,2.699588395,0.075071994,0.081592906,0.061654419
6431,161,56311,0.0637762, , ,3.403962389,0.181999808,1.804688092,0.278849861,0.170663023,0.085793301,0.237876545,0.445378507,0.031421997,0.008152502,0.003937854, ,0.989360811,1.405821434,4.014713634, ,0.010017469,0.119713326,0.070968135,0.022256298,0.080140198,3.067018516,0.23566039,0.282592257,0.201085046
7292,514,56709,0.2212414,2.555713805, ,3.670802335,0.742564214,1.520311415,0.445944362,0.101961937,0.317839314,0.275338145,0.488452942,0.096792425,0.023241283,0.010997965,0.0246923,1.033020972,1.946953042,5.570796434, , ,0.109740855,0.039480702,0.024685688,0.034469488,3.202365012,0.101441082,0.163483942,0.122967831
2960,179,54561,0.2006642,0.018725322,0.02602253,0.018879443,0.485482994,0.889486314,0.408731255,0.138402141,0.205805756,0.278719573,0.504863792,0.084438961,0.018023568,0.00271501, ,1.044018991,1.940240525,5.554215464, , ,0.112912991,0.036994508,0.014232516,0.025075974,3.236458873,0.073810943,0.16637145,0.113793827
1694,542,53472,0.2634083,2.364367248,0.076401681,1.173749236,0.848169521,1.534030499,0.435618008, ,0.315211506,0.265158103,0.445881204,0.068351969, , , ,0.985530604,1.965976927,5.613424038, ,0.021086364,0.127109928,0.062574797,0.025241567,0.046895666,3.055144873,0.137891741,0.174437669,0.137917002
5115,87,55885,0.05823797, , ,0.028865009,0.180150708,0.422538601,0.41096778,0.181497378,0.098964004,0.225524297,0.430360527,0.128900777,0.004621813,0.026767445,0.010590505,0.964525676,2.16150356,6.165776258, ,0.001289513,0.101974998,0.019290887,0.008410076,0.008772114,2.990029595,0.025783315,0.065036749,0.03180884
701,117,52179,0.08603612, , , ,1.48324921,1.056885374,0.355607131,0.012066435,0.290006803,0.257529458,0.46414644,0.100116843,0.015900381,0.019431261,0.004599138,1.059570602,1.869339474,5.354783552,0.179295144,0.009950584,0.120953433,0.031443873,0.023224208,0.019032324,3.284668867,0.056036646,0.140188754,0.112114
2440,635,53818,0.2145783,1.853865305,0.086745535,3.336579877,0.92439341,1.027273642,0.362136571,0.246770351, ,0.218406512,0.428280422,0.031528556,0.011585836, , ,0.955562715,1.508263982,4.300590907, , ,0.127847734,0.063610185,0.030398364,0.093801916,2.962244417,0.27565894,0.219875438,0.168423456
582,445,52045,0.08497227, , , ,0.168196111,1.369589338,0.418041005,0.033304764,0.267982906,0.231128803,0.442124883,0.064713931, , ,0.003261625,1.039772871,1.873103004,5.361046292, ,0.016810463, ,0.034458074,0.017958606,0.037208806,3.223295899,0.109515677,0.183020805,0.11895437
741,279,52261,0.06214196, , , ,1.038354626,1.162344967,0.291301174,0.135636708,0.147176256,0.264579437,0.445831753,0.026066779,0.004039003, , ,0.930360482,1.291866573,3.679172823,0.00466002, ,0.107536151,0.053334251,0.019581896,0.068928158,2.884117495,0.202462597,0.245908985,0.183315375
4700,969,55709,0.07587849, ,0.038576793,0.034453974,0.580190051,0.98816212,0.490977676,0.097362732,0.319473038,0.2572095,0.453468429,0.074870255, ,0.006421314, ,0.98007139,2.17693715,6.214233637,0.013042681, ,0.107715919,0.046722034,0.01696501,0.030548693,3.03822131,0.089816049,0.162197774,0.123711626
5064,237,55864,0.4189008,0.13649151,0.286772639,0.680711261,0.313390329,1.834730449,0.869739478, ,0.423773511,0.211343987,0.377404098,0.166584928,0.162655027, ,0.008883052,0.773857623,2.94144413,8.308500497, , ,0.133469172,0.20727286,0.079921809,0.227860631,2.398958631,0.667045825,0.298801737,0.22898636
4559,803,55597,0.08239213, , ,0.063884337,0.030820236,1.621064308,0.396048662,0.02783641,0.291537859,0.230001405,0.412590677,0.072369908, , , ,0.921008327,1.741248666,4.956758296, , , ,0.051523793,0.029306074,0.028552058,2.855125814,0.08385048,0.186362366,0.088536523
6461,529,56329,0.0934548, ,0.053854673,0.043244127,0.963554217,0.935036132,0.417514361,0.196141632,0.072629079,0.217288623,0.413681448,0.055998816,0.002106865, , ,0.917203954,1.729566325,4.922590114,0.009057366, ,0.108274005,0.058565341,0.022345284,0.032474631,2.843332256,0.0953629,0.188662915,0.146922221
6490,393,56330,0.4140332,0.144878669,0.228374967,0.581638737,0.333055299,1.274284236,0.743134055,0.064788812,0.3488601,0.24806099,0.473590979,0.1930601,0.187276052,0.001905746,0.001933641,1.054905762,3.213741803,9.204053974, , ,0.073654485,0.31329754,0.066824733,0.358117855,3.270207861,1.054317161,0.298454413,0.204632056
5398,229,56011,0.06705737, , ,0.959830092,0.604395633,0.643162491,0.381214813,0.145618633,0.129109897,0.235499257,0.433685366,0.071994112, ,0.010630918,0.006324202,0.937527365,1.735438156,4.944136897,0.000837963,0.013914672,0.110761299,0.033373803,0.015062323,0.02533952,2.906334832,0.074440177,0.166695342,0.113226616
807,431,52295,0.2027073,0.294961099,0.714289985,1.93717439,1.142768258,0.287940461,1.031411597,0.477589214,0.008242906,0.239817973,0.445878118,0.265774083,0.289230357,0.029825932, ,0.993448648,3.442901231,9.833974534,0.036310656,0.018512315,0.099052749,0.244909312,0.191650131,0.368445541,3.079690809,1.08353292,0.326597893,0.298019252
1059,100,52618,0.1148133, , ,0.40969878,3.345133955,0.743124767,0.996457475,0.431154784, ,0.20926721,0.456754678,0.130751297,0.166793494,0.027646971, ,0.980954907,2.575100434,7.351117434,0.074806657,0.021802773,0.087286649,0.302796425,0.093227834,0.980927509,3.040960212,2.884067648,0.634258861,0.510727109
2510,494,53877,0.08717798, , , ,0.792656398,2.202880054,0.791479509,0.485224985,0.109046163,0.253844025,0.419234298,0.277367195,0.087285205, ,0.016896712,0.974896808,2.164664099,6.177737887,0.980957967,0.170476701,0.071530787,0.342865263,0.116219487,0.569705108,3.022180105,1.674824619,0.542042874,0.509728055
5389,889,55953,0.07779177, ,2.801150826,0.008170553,0.699549798,0.777809111,0.438485496,0.295929757,0.043024826,0.249577507,0.468324376,0.070717943, , , ,1.011662083,1.956843433,5.593877378,0.005417711,0.005592086,0.11443988,0.055448837,0.012598451,0.0235572,3.136152457,0.069300553,0.183727358,0.111460664
5466,441,56033,0.07830874, ,0.118743284,0.218980666,0.032752866,0.947265628,0.409650226,0.096347354,0.189856166,0.245922276,0.432252757,0.076265051,0.016228998,0.015555458,0.003474867,0.921224289,2.073926641,5.903841644,0.082091635,0.00374686,0.110385592,0.024592661,0.006817538,0.020053099,2.855795294,0.05889133,0.117011748,0.086379086
4082,889,55367,0.4526703,0.120746673,0.346775088,0.774609697,0.425833793,1.104576149,0.832266708,0.169338504,0.245178319,0.226898211,8431344639,0.153466983,0.244869664,0.03559609,0.027844002,0.883684482,3.461621928,9.835907209, ,0.003197343,0.089150146,0.16386496,0.078131447,0.23184234,2.739421895,0.680350003,0.31939246,0.291283778
6431,846,56311,0.4714404,0.094553607,0.221322405,0.494280097,0.415552153,0.659138092,0.678725586,0.185722497,0.177837674,0.20231914,0.369454385,0.185921077,0.14348973,0.008056431,0.010017988,0.77158345,2.387286827,6.742324511, , ,0.063163134,0.115837862,0.077370279,0.189316937,2.391908694,0.554182271,0.117762504,0.09995728
7169,785,56628,0.4878035,0.088641817,0.327610199,0.808761338,0.960969224,1.623423663,0.930697136,0.29701012,0.169635428,0.260406477,0.520810024,0.300911238,0.213248856, ,0.003217019,1.024391335,3.546719702,10.14439085, ,0.037459366,0.089124048,0.519805513,0.291863439,0.508577686,3.17561314,1.496475388,0.369630215,0.583263968
5045,997,56181,0.06327727, , , ,0.225775624,0.764786327,0.36179476,0.017197182,0.241077914,0.219865218,0.445468925,0.100016503,0.018463382,0.018545166,0.001702057,0.985712827,1.973933419,5.636188224, ,0.003625614,0.107132984,0.03047043,0.00967766,0.019833873,3.055709765,0.05831959,0.115556786,0.091533419
666,331,52149,0.1515528, ,0.111588051,3.682349283,2.18444994,1.676600403,0.41279593,0.008548548,0.34157016,0.287245185,0.487709292,0.06452117, ,0.05234895, ,1.078021658,1.90191463,5.452295862, ,0.013291523,0.134775762,0.046271146,0.022973082,0.058690494,3.34186714,0.172856237,0.217527563,0.147460589
4289,311,55856,0.06609005, ,0.494332042,0.238447897,0.279035003,0.450831031,0.555438905,0.19880494,0.115976402,0.216988048,0.415277457,0.116090468, ,0.027694801,0.019535334,0.910126044,2.399943943,6.828217701, ,0.006098524,0.114253063,0.029261773,0.009189187,0.022730857,2.821390737,0.066740486,0.083145408,0.062639717
5899,801,56038,0.1001564, ,0.046600584,0.195206165,1.080927489,0.392636537,0.41591228,0.033361945,0.259685312,0.250296395,0.443108915,0.064945852, ,0.000855896,0.015065492,1.002038951,1.917606752,5.479377564,0.012598025, ,0.105885688,0.041836019,0.026716806,0.046131145,3.106320749,0.135684894,0.200766567,0.138330587
658,17,52146,0.06240502, , , ,0.801809867,1.041012179,0.413755672,0.265639206,0.050146626,0.255878088,0.452651317,0.048576856,0.010852385,0.006167019,0.006355,0.946554756,1.784791639,5.086915937,0.009921365, ,0.113433367,0.050345545,0.021130193,0.03108975,2.934319745,0.091348709,0.176794855,0.128920431
1656,612,53533,0.04065968, , , ,2.240958416,1.698775959,0.775066151,0.232671646,0.152376099,0.270891627,0.450354777,0.179822267,0.129433517,0.011701735,0.02295376,1.043416823,2.350275141,6.727822866, ,0.037249952,0.094795974,0.584191485,0.222274807,0.379244769,3.234592151,1.116292535,0.822477067,0.690698921
1705,450,53848,0.1147273, , ,4.643911481,0.895508347,1.235539831,0.342899964,0.260405221,0.044906223,0.2687656,0.492105236,0.027494702, , , ,1.087623079,1.570307828,4.503446128, ,0.012296338,0.140127952,0.073977724,0.025698944,0.084626822,3.371631544,0.249284768,0.297281055,0.222244227
6150,111,56187,0.07658926, , ,2.455944243,0.174919148,0.915928572,0.397306396,0.207549323,0.066995012,0.227690034,0.420877362,0.079449652, ,0.001873409,0.003594025,0.925590762,1.803260317,5.134417908, ,0.003164556,0.108750124,0.033072012,0.011327863,0.031930292,2.869331363,0.093779991,0.128549545,0.10228557
6317,971,56448,0.09112336, ,0.080147839,3.130321799,0.713215759,1.307658302,0.332477974,0.042206543,0.264878606,0.257314338,0.470332562,0.062395339,0.010142761,0.003329248, ,0.969555793,1.419844941,4.051105428,0.00931135, ,0.105339472,0.05966277,0.021055298,0.03811846,3.005622957,0.112049784,0.24681886,0.175398488
4276,279,55505,0.05806014, , ,1.637897024,1.391091085,0.960627974,0.471124369, ,0.31587079,0.241239881,0.459956924,0.116985236,0.014599994,0.021696766, ,1.042786222,2.350746438,6.728989144, ,0.006372868, ,0.035384479,0.009506305,0.017566193,3.23263729,0.051704837,0.110750685,0.079338178
5891,154,56034,0.06709896, ,0.579428856,1.238360251,1.266570982,1.038493648,0.933028957,0.263537094,0.168463399,0.192260962,0.401934051,0.145762725,0.280157871,0.042744557,0.053696646,0.950247077,3.589653385,10.23281556,0.077608419,0.058835634,0.092495297,0.392065394,0.139683027,0.768650064,2.94576594,2.258627836,0.85263224,0.775543529
2012,207,53493,0.1943132,1.680950385,0.052404338,2.888856262,1.697096111,1.608648483,0.352635555,0.029097267,0.267208165,0.263075054,0.461224601,0.051689336,0.072382548,0.007644481,0.004030343,1.049651452,1.776303505,5.086142291, ,0.009299987,0.139424252,0.070352226,0.023538233,0.096511112,3.253919501,0.284107685,0.208414311,0.161345636
686,185,52519,0.121206, , ,0.574677963,0.414034559,1.300087597,0.392258136,0.121753045,0.190391706,0.249380421,0.462300944,0.054829817, , , ,1.05511068,1.908444496,5.465771593, ,0.013134862,0.116418093,0.051439872,0.023329909,0.044158059,3.270843109,0.130004011,0.215771918,0.154298297
5177,697,56245,0.0728512, , ,3.393514211,0.152587019,1.225894404,0.469724259, ,0.316456331,0.267335017,0.479447115,0.096142208,0.007284763, , ,1.047718291,2.145338755,6.142308013, , , ,0.039811145,0.017136731,0.024135937,3.247926701,0.071048561,0.159222785,0.116798306
5808,383,56325,0.09460368, ,0.05996999,0.325455889,0.568984546,0.957303247,0.46610618,0.183165586,0.139462668,0.254785831,0.458928733,0.082286367,0.00531721, , ,0.938863243,1.965026381,5.598571861, ,0.007549261,0.102608869,0.028956654,0.013678544,0.021577804,2.910476052,0.063391005,0.13881886,0.105416607
964,570,52646,0.04664724, , , ,0.956924199,1.384152888,0.343960249,0.124117391,0.202858979,0.301872654,0.507624911,0.03003319, ,0.003071918, ,1.128599411,1.570748171,4.512153479, ,0.006135041,0.133343978,0.070220331,0.030082504,0.087693563,3.498658175,0.258493107,0.366438665,0.262472017
1974,425,53430,0.05913773, , , ,0.506486644,1.004822322,0.439503536,0.219316737,0.106799086,0.246927841,0.47681081,0.066390869,0.012689202,0.012446126, ,1.062328867,2.020815152,5.789360751, , ,0.132558418,0.041207142,0.016052724,0.040737912,3.293219488,0.119949885,0.194898476,0.14302159
2119,135,53792,0.07428883, , , ,0.513553027,1.271972994,0.461355141,0.105677314,0.232188999,0.289336567,0.479646373,0.059389224, , , ,0.975508051,1.686684781,4.813768189, , ,0.096660772,0.037440749,0.014207523,0.053683746,3.024074957,0.157821844,0.171252925,0.127290303
5865,822,56067,0.0754588, ,0.016241123,1.943921911,0.112227915,1.020322054,0.347840546,0.083171616,0.172398655,0.229172941,0.435392513,0.05954019,0.014209591,0.001204989, ,1.053252314,1.905163032,5.455943898, ,0.006896751,0.137091667,0.042389883,0.012538493,0.051870309,3.265082172,0.152704481,0.197711671,0.147224764
6620,337,56368,0.09612957, ,0.118005377,0.082456525,0.688824535,0.8697756,0.486226877,0.259353154,0.072113791,0.264928287,0.52146397,0.059539772,0.003122065, , ,1.077233574,2.214434599,6.348000634, , ,0.133034279,0.040179916,0.016275523,0.04033008,3.339424081,0.118779239,0.188371599,0.133550014
