#Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730,Flux_HeII_3203_Err,Flux_NeV_3345_Err,Flux_NeV_3425_Err,Flux_OII_3726_Err,Flux_OII_3728_Err,Flux_NeIII_3868_Err,Flux_NeIII_3967_Err,Flux_He_3970_Err,Flux_Hd_4101_Err,Flux_Hg_4340_Err,Flux_OIII_4363_Err,Flux_HeII_4685_Err,Flux_ArIV_4711_Err,Flux_ArIV_4740_Err,Flux_Hb_4861_Err,Flux_OIII_4958_Err,Flux_OIII_5006_Err,Flux_NI_5197_Err,Flux_NI_5200_Err,Flux_HeI_5875_Err,Flux_OI_6300_Err,Flux_OI_6363_Err,Flux_NII_6547_Err,Flux_Ha_6562_Err,Flux_NII_6583_Err,Flux_SII_6716_Err,Flux_SII_6730_Err
6406,865,56330,0.05556581,0,0,1918.307,996.5043,812.4405,310.0551,12.55345,221.3538,182.7574,315.4928,70.95858,5.90814,10.32426,0,690.5043,1394.36,3983.886,0.8996151,5.000319,80.22726,25.00045,8.330019,18.02628,2199.961,53.01848,106.4748,82.66492,0,0,732.3297,379.1272,13.19613,8.150096,5.216081,6.396022,5.351447,5.929371,3.137444,2.595816,2.057685,0,8.154456,8.738283,24.96652,3.248366,2.461753,2.78506,1.98656,1.694945,0.7999398,20.00931,2.352764,2.549335,2.540189
1805,413,53875,0.1500668,0,261.1468,783.5555,207.164,344.8341,343.7498,45.89467,127.5796,100.0751,194.1684,43.08036,195.4039,30.28506,14.15921,453.2996,1421.38,4061.086,146.4891,9.19383,45.3168,61.73381,14.69108,201.8557,1464.37,593.6932,163.7191,128.2365,0,14.78463,24.01375,76.69018,70.28187,14.78226,211.3456,146.8814,8.235469,8.761211,6.963057,10.23732,6.880201,7.376311,15.50884,28.64005,81.8287,0,5.734009,5.064013,9.897832,7.599442,4.735286,24.12544,13.92731,10.25444,9.210034
2645,42,54477,0.1409857,0,107.4126,4655.655,1808.82,1128.443,521.5402,362.0454,31.48605,318.7732,592.3892,71.03437,0,0,0,1290.432,2182.026,6234.359,0,0,167.9652,52.16307,22.55278,100.9729,3848.521,296.979,215.4379,173.2234,0,69.38202,0,25.63554,59.88002,11.75093,11.55752,12.50164,8.304732,12.22356,6.866209,0,0,0,18.36236,15.95364,45.58183,0,0,6.011709,4.806458,4.437005,2.216373,36.22695,6.518744,7.276661,6.047338
4189,519,55679,0.09191518,0,51.50785,0,232.1794,332.9361,128.7197,49.4115,56.76971,96.50123,179.5411,25.22051,2.775131,0,0,394.9203,640.5158,1830.045,4.554516,0,44.57153,25.39756,10.7255,13.02989,1314.228,38.3232,90.14307,62.29856,0,21.44095,0,20.71656,17.42484,4.505625,18.84494,19.89126,3.6045,4.230415,2.531135,1.5816,0,0,5.452495,4.55016,13.00046,1.711065,0,2.367872,2.224118,1.833754,0.6302657,11.09936,1.853723,3.411443,2.082367
5202,879,55824,0.07452206,0,90.33366,28.55791,124.7632,231.3238,62.56223,26.16823,19.72885,44.22079,73.60867,7.23046,1.19355,1.50195,0,144.4629,230.5782,658.7949,0,0,13.6749,7.882266,2.621984,5.255219,403.4289,15.45653,30.45055,18.27175,0,267.9332,15.29426,7.00111,7.996328,3.175839,5.941429,3.428893,1.96495,1.885667,1.185812,1.153438,1.369781,0,2.864619,2.218433,6.338379,0,0,1.537022,1.340087,1.157904,0.3502579,5.388492,1.03017,1.195588,1.34403
1334,511,52764,0.1967777,93.21648,82.86797,367.8076,276.4368,681.5633,423.6433,55.12198,157.3526,132.1262,230.3031,89.38503,116.6513,20.57514,17.09096,467.597,1564.071,4468.774,0,5.179667,43.69674,70.46484,31.12844,238.0478,1383.903,700.1405,217.8313,170.7819,32.90607,14.27631,24.5705,519.1744,496.1738,23.18109,110.5911,108.1484,14.64133,14.20464,11.26216,13.06658,7.196941,11.63399,22.12777,35.8384,102.3954,0,8.151538,8.791298,9.884724,17.74454,7.640632,37.18465,22.47245,14.50109,13.43755
2587,509,54138,0.08921639,0,0,0,658.6187,887.5577,318.222,39.20742,212.4005,217.7701,387.0791,30.3755,0,0,0,816.3819,1352.041,3862.975,0,10.7892,99.96853,45.94542,16.4319,58.03074,2686.252,170.6786,173.3261,135.5851,0,0,0,60.09084,70.90874,22.43092,19.34214,26.64401,15.35846,23.02083,4.682664,0,0,0,43.46852,68.51027,195.7436,0,7.199737,5.553501,3.181934,3.011461,2.362592,103.958,6.948801,6.663489,6.27851
6760,234,56425,0.2048087,15.98439,61.42131,137.6647,25.97282,346.1296,142.1252,43.0717,21.83134,30.45042,59.03884,29.43033,34.18074,5.132908,0,127.7481,461.1363,1317.532,0,5.808102,12.31148,34.79734,14.00117,53.44598,400.7078,157.1941,62.76215,70.88486,6.091951,7.322228,11.73882,179.0333,184.7694,11.89578,108.8061,137.2078,4.076264,5.317761,3.569606,4.497023,3.195247,0,9.226741,24.62767,70.36478,0,2.924838,2.636829,3.523852,2.949355,3.081428,18.20419,9.063025,4.665348,6.00225
1702,62,53144,0.05843117,0,0,0,431.0735,707.4323,456.6861,75.66943,223.8839,232.6122,387.3665,59.43841,1.957867,12.94925,3.654944,821.3411,1899.169,5426.196,0,2.608336,100.8683,17.97826,8.527731,30.85738,2568.609,90.75701,96.73088,73.10327,0,0,0,57.04513,52.45372,13.49747,21.17397,27.4066,8.55672,9.410474,5.580216,13.74631,4.838249,6.961384,13.1997,13.49699,38.56284,0,7.851838,4.024024,2.086484,2.556068,1.098161,24.94114,3.229886,3.982782,3.385437
4696,987,56354,0.07255697,0,0,14.37924,54.90021,202.9176,188.1685,46.34181,75.57163,93.60133,185.7513,52.15831,3.132179,7.379271,3.61511,391.6176,927.3328,2649.522,0,0,0,9.429925,2.026541,5.244695,1271.579,15.42557,32.95113,27.65087,0,0,7.811317,123.9089,85.89295,5.26072,83.13181,99.95869,3.729712,5.025156,2.887626,1.615293,1.462504,1.912718,5.412582,5.76768,16.47909,0,0,0,1.770857,2.614938,0.6182901,13.38515,1.8185,1.822793,1.957613
2226,157,53819,0.08187964,0,0,0,2287.344,1028.031,762.3215,0,489.7055,346.8604,631.9091,166.106,0,27.00405,0,1346.097,3241.02,9260.058,7.567372,0,0,32.75343,9.134595,23.56818,3797.416,69.31819,62.45604,167.8374,0,0,0,0,19.70342,13.48481,0,10.5514,7.968235,10.52736,6.000862,0,9.257795,0,14.78557,19.8261,56.646,3.643278,0,0,2.140213,3.025415,0.9932753,29.65777,2.921398,9.113747,9.807216
936,477,52705,0.07247483,0,0,0,483.7354,586.0416,304.9481,122.3368,94.87322,161.2338,288.7209,42.05128,0.3416595,2.428698,0,666.5296,1362.284,3892.24,0,0,0,26.80125,7.825244,20.05452,2053.548,58.98388,113.2173,86.6032,0,0,0,64.01694,69.66763,38.28739,15.79603,14.65859,18.82037,32.03352,6.285682,65.3669,10.374,0,60.14438,142.9307,408.3734,0,0,0,3.127242,3.186725,1.712313,135.5362,5.036214,8.906625,6.511709
1008,430,52707,0.129398,0,0,2472.454,726.0451,921.9108,341.0075,172.9427,75.63982,214.8951,415.2824,50.88865,7.0093,0,0,919.5824,1587.474,4535.64,0,13.902,117.4734,68.26033,30.68277,47.68274,3226.412,140.2434,244.5391,170.6495,0,0,0,137.4285,176.6399,53.27771,49.87228,39.2795,36.57834,60.92099,8.925021,6.293212,0,0,118.8208,201.9693,577.0552,0,9.462529,12.88217,7.548943,5.502071,5.367072,278.5557,15.78551,26.9507,17.95749
3767,459,55214,0.06877644,0,23.81363,102.8428,270.743,84.75159,156.2322,25.74163,70.31915,70.80506,135.9252,30.42335,2.30049,2.192518,2.286405,305.8911,718.3834,2052.524,0,0.07978783,40.13595,9.93343,1.856473,13.96287,1050.751,41.06728,40.23113,30.37679,0,34.06163,60.07936,87.09544,65.44543,27.11448,14.03707,15.36038,10.91147,21.56859,5.218869,2.34955,1.164481,1.330679,42.72093,95.86813,273.9089,0,31.71083,4.837,1.503651,1.190794,1.318836,96.75442,3.87893,3.410566,3.192857
4258,863,55481,0.06854488,0,0,0,100.2244,100.506,104.8643,27.5838,38.01335,54.24055,100.3701,27.76253,0,4.352369,3.053527,228.0916,525.8956,1502.559,0,1.554955,28.74754,8.305767,5.407609,4.470316,828.1369,13.14799,32.7425,21.02126,0,0,0,5.675224,5.026633,3.061856,3.447831,4.23848,1.924062,2.35011,1.49948,0,1.103564,0.6710601,2.986307,3.104753,8.870723,0,1.14057,1.515939,1.438571,1.573253,0.4057026,10.69446,1.193243,1.181464,1.139181
2110,54,53467,0.1604741,0,2109.34,0,656.9137,613.353,241.8616,88.81071,102.3288,160.2459,283.277,30.95595,3.111046,3.897929,4.641721,641.2783,1061.901,3034.002,8.590163,0,72.15529,48.08591,17.01512,24.64095,2031.452,72.47337,159.3277,120.5369,0,0,0,80.20689,84.8806,8.645813,33.05213,34.04213,5.368795,7.666557,4.503407,4.936708,3.572345,5.053848,10.96166,9.051669,25.86191,3.502614,0,3.110434,5.143918,3.322396,2.163548,24.61304,6.363375,6.813131,5.667849
4446,41,55589,0.08252728,0,31.18211,18.46569,209.6414,239.785,152.2151,78.77052,23.9814,84.96065,153.5543,23.99121,0,3.062544,0,339.7854,730.9194,2088.341,2.569494,0,0,11.44537,4.868029,14.92509,1091.67,43.89733,47.36319,38.67948,0,9.180277,6.838824,90.02819,65.12965,4.024132,16.91155,14.72551,2.95348,3.244327,2.039372,0,1.533792,0,4.16127,3.441399,9.832567,1.321197,0,0,1.554013,1.356543,0.6075656,8.723796,1.786958,2.013934,2.377231
5373,766,56010,0.08125111,0,32.56972,41.5711,241.5473,559.8445,147.1292,58.33708,53.61596,105.6055,192.1038,15.76998,0,2.744965,0,440.8421,730.9141,2088.326,0,3.41085,25.34652,22.92895,8.241077,19.72745,1449.796,58.0219,100.153,71.3989,0,11.15317,12.70378,17.1868,13.34603,3.792569,8.627596,8.483829,2.809086,4.415227,1.825202,0,1.757107,0,5.781955,4.914097,14.04028,0,1.918081,0,1.50324,1.414752,0.6098924,13.72751,1.793801,2.279462,2.40918
5168,256,56035,0.3555028,610.4402,0,311.507,326.5882,220.7255,95.5584,0,69.55019,51.49616,88.19329,17.58872,0.4791393,0,0,184.6465,392.5479,1121.565,0,0,21.1368,7.166868,0,14.84618,569.8103,43.66525,21.26149,17.71563,0,0,25.84804,26.43513,4.200964,2.714901,0,2.926517,2.444715,3.389224,2.367426,12.24406,0,0,3.298407,3.109884,8.885384,0,0,3.126581,1.672091,0,1.27566,7.000598,3.751942,2.366748,1.797133
6967,75,56447,0.0711363,0,6.25323,1367.542,831.3555,477.5185,356.6834,51.55616,261.2865,216.8114,405.1042,126.7299,22.06354,0,0,904.3691,1863.604,5324.582,0,2.876864,0,22.07803,8.390732,10.82417,3067.668,31.8358,64.33416,46.45607,0,8.161891,0,0,7.827507,4.892434,23.77962,4.644864,4.322731,4.872758,3.217177,1.853569,0,0,8.839505,8.231728,23.51922,0,16.40781,0,1.682404,1.470227,0.7346058,18.92041,2.160605,1.847337,1.557474
660,414,52177,0.06260201,0,0,0,614.2361,638.658,245.5529,73.79099,149.6751,200.094,335.4488,35.93564,2.802726,6.656543,0,674.2697,1036.227,2960.647,0,8.649959,75.05412,30.47019,11.14325,32.17492,2081.489,94.63213,162.2472,111.0085,0,0,0,45.1431,49.49885,9.825382,45.65014,43.27801,8.522608,9.465555,5.187266,7.446921,5.815743,0,11.40934,7.522263,21.49218,0,3.757173,4.206413,3.030864,2.731966,1.231211,23.75957,3.621209,4.584092,3.821856
1798,33,53851,0.1059036,0,0,1587.543,138.3945,126.8433,131.9073,48.57061,34.66904,26.27105,56.12711,24.04978,31.07443,1.122026,2.30935,135.3384,609.0988,1740.282,0,6.792032,11.21004,59.73435,18.0876,75.63004,539.2219,222.4413,72.87531,71.36022,0,0,0,8.889321,7.231947,5.858214,6.142215,9.187268,4.868948,4.829661,4.181149,3.705394,18.0327,10.80125,5.23749,10.44222,29.83491,0,6.881402,3.514489,3.4628,2.750438,1.888546,9.514836,5.554547,3.468936,4.236883
6307,549,56205,0.07217755,0,0,1411.322,706.0403,113.261,187.177,88.22658,55.40847,125.3848,231.619,20.67383,0,0,0,532.9448,996.5765,2847.361,0,0,0,22.16382,7.294636,26.39958,1968.927,77.64583,101.3093,79.2951,0,0,0,108.4823,25.20578,28.49768,21.59326,17.83164,14.73921,30.17762,3.816485,0,0,0,61.48365,121.6235,347.4957,0,0,0,2.713215,1.544849,2.221523,138.5376,6.533892,9.603479,6.588077
6790,85,56430,0.06937551,0,22.38133,11.91778,547.8352,766.7425,213.8422,85.44682,90.90374,149.1042,290.97,31.12501,3.188586,4.408297,0,627.5685,1036.449,2961.284,9.43049,0,72.19041,46.30686,18.29618,20.63901,1976.454,60.70296,156.2875,114.3516,0,13.99608,17.90311,25.70752,19.81741,5.855573,13.87334,10.78433,4.228728,5.314116,3.343695,2.426618,2.528294,0,8.742043,6.626491,18.93283,3.180418,0,3.034716,2.065488,2.394692,0.674642,15.77919,1.984241,2.73298,2.903297
423,402,51821,0.07298514,0,0,0,783.6804,815.2711,307.5057,112.6438,123.8024,193.6547,344.5512,39.2945,8.14742,0,0,778.3926,1331.12,3803.198,0,0,1.82E+10,54.22783,22.19241,38.12497,2728.189,112.1322,184.0639,132.027,0,0,0,56.57468,63.86778,25.3422,36.08142,30.08736,16.20017,24.28948,5.837956,6.091748,0,0,45.08544,84.88906,242.5402,0,0,2.55E+07,4.187492,5.916495,2.088048,124.037,6.141318,8.789315,7.404799
6976,597,56448,0.09538574,0,21.81713,25.13167,82.97756,188.7175,150.2193,44.79782,54.6951,76.71165,145.096,31.18173,1.510317,4.730695,0,321.5981,776.0802,2217.372,0,0,40.06355,6.835558,2.504268,6.263453,1136.124,18.42192,33.9503,27.83495,0,13.95045,10.02994,7.822978,8.951935,3.418859,4.613457,4.950485,2.15679,3.270337,2.051942,1.701348,1.382246,0,4.631997,4.306812,12.30518,0,0,1.795726,1.612266,1.539943,0.5317795,10.43552,1.564057,2.201962,2.159396
1594,99,52992,0.05318347,0,0,0,515.6486,887.0201,365.9532,129.0913,113.4436,211.0467,365.3344,56.04884,8.229974,7.03232,0,792.4359,1535.615,4387.47,0,5.475064,0,38.03864,12.18633,23.52137,2459.957,69.1805,151.2673,106.5302,0,0,0,24.15556,26.38216,9.13887,16.54073,16.78146,6.837201,7.102046,4.305698,2.782172,3.1198,0,9.669783,8.501311,24.28946,0,3.905747,0,2.978428,1.974408,0.9544036,20.01298,2.80707,3.778083,2.994073
507,87,52353,0.1237957,0,0,2587.297,1377.17,1369.553,283.5824,71.37189,180.548,183.9776,330.5051,51.36729,0,26.07862,6.371874,767.8699,1297.602,3707.434,190.5247,7.698139,91.67869,46.23241,16.04195,28.65777,2385.307,84.28754,160.9303,126.4041,0,0,921.3345,476.8724,21.77713,10.86996,27.89825,14.63826,9.294555,9.20788,6.380889,0,25.56061,6.944657,15.62263,13.33326,38.09502,62.04678,6.133127,5.565515,3.732259,3.439773,1.821623,24.38923,5.357715,5.587982,5.275206
525,626,52295,0.09984355,0,0,0,435.3982,667.7318,275.0675,142.902,78.73569,175.7191,309.7644,30.10648,5.577039,0,0,662.6779,1245.992,3559.978,0,0,80.33685,26.85456,10.11986,29.75005,2018.015,87.50015,115.9387,90.85301,0,0,0,18.73444,16.73095,7.582985,17.10631,11.18354,5.477561,5.630558,3.585046,5.906201,0,0,9.271194,8.997957,25.70845,0,0,3.433861,2.65733,2.191075,1.609716,26.45227,4.734457,3.844028,4.649414
2148,212,54526,0.09694809,0,0,0,21.13061,1206.385,311.4767,123.353,101.8878,182.3987,327.6255,52.12775,2.781659,0,0,735.9016,1269.453,3627.01,0,11.03485,80.97586,42.49685,11.38515,24.34217,2340.899,71.59463,134.219,99.12758,0,0,0,57.10135,42.48094,8.810572,21.90518,18.04,7.093929,7.332095,5.275401,3.661508,0,0,10.88217,10.78393,30.81124,0,4.623927,3.902369,3.855559,2.849774,1.100226,19.58182,3.235959,5.432441,4.29548
2205,17,53793,0.05105349,0,0,0,235.7215,94.43287,151.6366,37.18753,45.26456,85.9408,176.0795,34.99228,2.837966,5.773543,10.69256,368.4904,802.0402,2291.543,0,0,39.97807,12.80869,3.834126,6.160394,926.2546,18.11881,30.50732,21.27107,0,0,0,37.16528,24.04827,15.74008,13.16815,13.02756,8.691987,13.81491,5.943199,5.38967,4.263912,6.748639,18.98211,43.70751,124.8786,0,0,4.456826,2.812352,1.812983,1.053521,34.76171,3.09859,2.642764,2.300548
1217,349,52672,0.2234275,86.52689,198.3835,337.8612,1.25288,2070.746,492.1947,154.9373,104.889,144.9114,277.083,143.6728,117.0874,0,0,592.9149,1680.726,4802.074,0,0,31.5021,220.0569,68.78639,127.0691,1600.931,373.7328,311.1479,197.4067,28.20763,38.08352,53.07686,100647.7,1699.197,55.94781,307.0419,364.098,21.61838,33.73132,19.6309,18.92661,0,0,46.94532,152.1127,434.6077,0,0,8.491704,22.43961,12.44066,9.373553,117.2602,27.56927,28.66269,22.59099
1331,554,52766,0.07326353,0,0,0,384.7486,857.3716,307.1366,248.7135,31.26447,199.1479,377.1795,44.80662,0,0,0,772.4174,1309.08,3740.228,0,0,0,31.77262,10.52923,34.64453,2216.248,101.8957,124.9114,90.70074,0,0,0,41.3566,35.05239,10.37882,30.9365,21.43923,8.377832,9.272099,4.986535,0,0,0,11.53412,9.886053,28.24587,0,0,0,3.17507,5.146849,1.498222,21.79442,4.406536,4.354397,4.706099
2645,400,54477,0.1622783,0,15.9207,535.1996,161.0353,141.8767,108.2741,39.34919,33.32838,63.87997,109.2724,20.80425,2.736572,0,2.840864,244.8404,497.5685,1421.624,0,5.079113,25.80754,8.876752,5.481426,7.564112,669.2849,22.24739,33.55113,33.21743,0,13.12309,0,9.61932,9.308933,4.359706,9.455644,8.373139,3.354705,3.782031,3.447351,3.494443,0,2.640068,4.855865,4.331425,12.3755,0,2.616395,3.112911,6.741742,18.78627,1.171359,10.69825,3.445175,3.894498,6.34146
5649,445,55912,0.09317236,0,9.245334,24.2817,155.6945,33.31172,124.0358,0,81.86993,74.48837,138.3611,40.26034,1.648206,5.033801,2.843473,317.439,606.6608,1733.317,0,0,37.48438,7.098303,2.269485,4.382283,1110.765,12.88907,27.07716,19.47749,0,4.091435,9.23683,35.43278,25.04122,3.288213,0,2.972509,2.220473,2.446929,1.813172,1.445754,1.171513,0.9213265,4.068108,3.606862,10.30532,0,0,1.609995,1.229488,1.331719,0.4635382,9.918899,1.363348,1.941737,1.58655
6458,655,56274,0.06637108,0,0,1125.568,690.5617,603.2067,159.4001,97.30624,23.13613,104.6465,188.0482,35.92616,6.169149,5.885181,0,393.4069,657.5538,1878.725,0,2.984746,41.91542,15.41082,5.476255,10.61527,1148.448,31.22139,68.04318,51.77341,0,0,0,0,10.67935,3.519566,8.5162,63.90091,2.860569,3.590464,2.33075,1.794374,2.078423,0,5.932919,5.27751,15.0786,0,1.323982,2.151594,1.574384,1.607189,0.5046727,18.3792,1.484331,2.255808,2.252067
775,291,52295,0.05353562,0,0,0,415.0846,1935.442,391.3383,68.52851,248.7338,296.1343,495.3111,34.84668,9.188383,0,0,1047.682,1502.399,4292.57,0,0,114.7192,69.18255,30.81988,59.13771,3066.961,173.9344,269.152,189.0335,0,0,0,178.5789,192.7141,13.04574,150.6254,131.9819,9.905025,11.89778,6.83378,5.637949,0,0,13.37584,10.96013,31.31465,0,0,5.767863,5.763798,4.823444,1.963545,29.92537,5.775132,7.326519,5.323576
1206,530,52670,0.05740137,0,0,0,1048.064,339.3806,447.5869,260.4484,0,179.9833,314.2664,281.2665,38.6223,8.551659,10.03421,636.5159,1354.515,3870.044,0,0,73.30254,275.688,117.6151,216.9504,2464.625,638.0894,298.3843,274.3436,0,0,0,1163.379,932.965,26.97441,21.9617,0,18.02287,20.28432,27.51155,14.21711,14.1355,25.66222,23.69977,28.12462,80.35606,0,0,16.37939,15.66076,14.18972,8.461471,44.76131,24.88668,15.32588,13.57441
1644,564,53144,0.08623581,0,0,0,2192.114,251.9168,646.7769,11.64531,431.3884,374.6992,696.3305,125.3665,13.96653,0,0,1469.669,2543.356,7266.732,1.084775,11.59682,164.7431,75.98621,27.95545,63.82441,4209.231,187.7189,260.3194,186.271,0,0,0,63.13721,30.57275,13.09262,8.301436,11.32374,10.16044,12.13122,6.248487,5.14988,0,0,20.11294,17.25635,49.30384,13.26627,4.373995,5.11126,4.610448,4.126031,1.836563,38.88512,5.401656,6.764034,7.079053
5460,941,56000,0.07950065,0,37.93852,0,122.6491,167.5068,93.16763,27.50237,31.65576,52.80595,89.93869,13.73242,0,1.746273,0,194.022,399.6185,1141.767,1.651467,1.714347,27.04546,9.479484,2.214514,8.387022,649.6313,24.66771,38.96658,27.41963,0,28.54436,0,10.62572,11.40789,4.086842,8.24351,7.583912,3.051718,3.079924,2.215948,0,2.314855,0,3.258578,2.62271,7.493458,2.409319,2.835507,2.418422,1.80966,3.970759,0.5498275,8.510197,1.61714,2.129242,1.317118
4444,72,55538,0.07856984,0,9.794085,1209.134,142.9928,189.6315,297.6114,134.7721,54.37379,122.866,225.6766,76.46104,8.23E-16,14.0716,9.162819,499.0993,1343.21,3837.744,0,5.359458,59.22605,15.00286,0,6.25758,1544.753,18.40465,36.66794,28.93649,0,8.459059,0,22.41406,22.4251,4.69178,22.57016,27.55228,2.854713,3.344656,2.29716,0,2.68242,1.282752,4.868035,7.768142,22.19469,0,2.668795,1.781698,3.061035,0,0.5179583,17.35237,1.523407,2.103399,1.749652
884,404,52374,0.05146099,0,0,0,491.1953,781.6436,409.3066,119.1885,180.2669,268.3367,483.4079,107.4129,11.79124,8.009613,0,1090.997,1974.26,5640.743,6.204646,0,117.4339,39.7269,13.3631,20.47421,3512.728,60.21827,150.2379,106.8949,0,0,0,28.28391,30.10824,11.74122,21.04082,17.866,7.833591,8.935409,5.727664,5.176104,8.42978,0,13.22222,13.43249,38.37856,3.74367,0,4.47933,2.870467,2.797995,1.390759,27.44725,4.090469,4.208798,3.842839
7132,949,56565,0.07448944,0,-9999,6.54525,36.70826,89.70182,96.11329,20.78371,33.438,39.81225,81.19852,24.35563,47.43385,4.297546,2.438234,185.8058,544.7272,1556.364,0,74.04612,29.42655,5.483537,2.179612,3.017417,661.1246,8.874756,17.84644,14.53676,0,0,5.237434,6.382204,12.0668,9.177629,3.309762,5.973823,4.796947,7.779328,2.980346,68.40508,1.106727,1.081976,11.62328,28.65318,81.86624,0,201.7779,5.467125,1.287426,1.853332,0.3682795,25.12205,1.083175,1.209776,1.168682
2761,581,54534,0.2019802,488.244,49.9875,730.7965,125.7944,144.2335,167.4517,81.27,29.29435,85.4798,158.2277,41.23223,3.149308,5.608392,6.946915,342.8851,692.2499,1977.857,0,0,38.48988,12.52578,3.812398,14.3801,1131.78,42.29442,32.59673,25.95437,225.0143,31.80715,98.0135,8.857139,8.152121,4.188651,12.38883,9.555947,3.860715,3.703196,2.903507,3.022031,2.695513,3.576826,6.238794,7.366105,21.04601,0,0,2.139232,2.890987,3.119001,1.70122,14.47969,5.003588,2.861164,3.282246
3932,561,55337,0.08949169,0,11.70248,4.164003,33.28827,316.8812,68.30775,5.565807,73.6343,42.33965,71.0874,10.05467,2.121502,0.2998377,0.1894963,100.8554,98.11458,280.3274,0,1.351084,15.54413,3.094703,3.676315,3.774169,232.7224,11.1005,19.31298,16.04948,0,7.532247,5.035005,6.431208,19.1249,4.861749,3.666734,6.867313,2.996351,4.551849,1.493708,1.347037,4.259022,24.51596,5.604137,5.050278,14.42936,0,1.551326,1.63364,1.42789,3.04423,0.4005197,9.040106,1.177999,1.886133,1.592018
952,439,52409,0.1128283,0,0,5294.785,1429.114,1112.193,408.6561,283.3188,49.71851,281.7923,485.9725,45.32904,0,0,0,975.4268,1482.808,4236.593,0,8.78769,101.9768,65.32073,36.34958,44.33989,2426.528,130.4114,236.7032,172.5652,0,0,0,200.2519,161.7768,9.276001,20.11346,144.1684,7.505163,8.856997,4.789162,0,0,0,12.60456,15.36947,43.91278,0,7.668683,4.219504,3.405871,4.251497,1.539046,25.58042,4.526605,5.352201,5.26742
1777,76,53857,0.0633163,0,0,0,592.6603,1754.012,651.0789,55.62649,313.158,209.1654,348.8574,160.2959,163.7016,29.30513,23.28828,713.7083,2569.472,7341.35,0,31.57875,58.01656,224.2564,62.89904,212.7464,1951.4,625.7247,423.913,325.4863,0,0,0,100.9989,129.8439,35.12691,58.6918,73.30162,16.75201,21.32235,14.24892,10.36901,7.224983,6.629019,24.8686,72.21287,206.3225,0,7.246254,6.903934,8.630954,6.228762,5.962476,40.092,17.5367,12.10287,10.69819
4445,993,55869,0.06636797,0,0,0,4.379276,643.2278,170.5144,29.60844,96.25861,112.0758,199.1154,29.84627,4.739056,3.071037,6.561977,427.2446,806.6376,2304.679,0,3.124202,52.25318,16.0265,7.417535,16.51952,1294.844,48.58682,76.81651,58.58327,0,0,0,4.415587,12.61687,6.80197,21.83405,20.3918,4.884048,4.755918,3.784604,2.715423,1.895774,16.83783,5.013183,5.122715,14.63633,0,1.831685,3.105212,1.923668,3.093755,0.7124391,12.3116,2.095409,2.565544,1.958161
5039,309,56220,0.08388947,0,1110.263,1.407992,176.8867,384.6343,135.1504,38.93151,62.11846,91.9184,171.5099,21.59172,4.975947,1.056931,0,392.7609,707.28,2020.8,0,1.693477,0,19.69313,7.535372,14.79388,1308.552,43.51141,86.67503,63.33179,0,0,39.78424,8.389294,11.52489,3.60869,4.861348,5.138016,2.670572,2.893114,1.96364,6.653971,1.620754,0,5.034326,4.425552,12.64443,0,1.269044,0,1.570131,1.306911,0.5489758,10.23311,1.614635,2.480889,1.900054
1307,27,52999,0.1432563,0,150.2276,305.6922,178.3501,107.6978,219.3514,78.46305,19.08669,55.00142,90.21937,58.68938,77.81366,14.65013,10.54688,212.0114,664.7045,1899.156,6.168123,0,23.8113,41.32094,18.78994,77.08842,683.9286,226.7307,68.10574,69.2692,0,30.24471,27.42477,108.601,81.34184,15.23477,13.58835,9.07363,9.448384,9.680951,8.99063,10.20875,7.606828,6.824165,11.6237,23.28092,66.51691,0,0,5.330437,5.602218,14.3775,3.385079,21.69383,9.956116,7.506626,7.673159
1349,175,52797,0.1249044,0,8257.595,0,864.0497,1602.899,446.3933,160.3983,282.1369,288.4897,465.3304,63.46085,2.890408,1.6604,0,878.7045,0,3341.699,2.814995,11.96638,113.5731,59.55405,20.77476,44.24873,2338.51,130.1433,151.9087,131.0647,0,0,0,34.29941,59.16885,19.66998,11.04222,13.73214,12.98248,15.58018,7.021526,15.5632,29.11481,0,21.32376,0,127.3308,131.8177,41.4681,5.693284,4.285107,3.967738,2.238977,51.1385,6.585226,5.896864,6.751824
