#Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plate,fiberid,mjd,z,Flux_HeII_3203,Flux_NeV_3345,Flux_NeV_3425,Flux_OII_3726,Flux_OII_3728,Flux_NeIII_3868,Flux_NeIII_3967,Flux_He_3970,Flux_Hd_4101,Flux_Hg_4340,Flux_OIII_4363,Flux_HeII_4685,Flux_ArIV_4711,Flux_ArIV_4740,Flux_Hb_4861,Flux_OIII_4958,Flux_OIII_5006,Flux_NI_5197,Flux_NI_5200,Flux_HeI_5875,Flux_OI_6300,Flux_OI_6363,Flux_NII_6547,Flux_Ha_6562,Flux_NII_6583,Flux_SII_6716,Flux_SII_6730
1214,142,52731,0.0607174,0,0,0,0.419483094,1.134034592,0.390401882,0.128448747,0.179996166,0.263464199,0.464600612,0.048853417,0.00861538,0.008919361,0.004890743,1.016156974,1.787742942,5.111493489,0.012929323,0,0.115672992,0.047480011,0.013588253,0.050435922,3.15008662,0.148384389,0.203594233,0.153913878
1594,99,52992,0.05318347,0,0,0,0.650875797,1.119638285,0.4618597,0.162904407,0.143158078,0.266277602,0.46079098,0.070691127,0.010375208,0.008865046,0,0.998760375,1.935205721,5.52885127,0,0.006898005,0,0.047883946,0.015339848,0.029604782,3.096157162,0.087070914,0.190369131,0.134066479
2098,291,53460,0.06121592,0,0,0,0.124351491,2.210111222,0.400280237,0.20164911,0.089507008,0.263061736,0.458959604,0.048104127,0,0,0,1.030377972,1.72820296,4.94432482,0,0.0116162,0.133139852,0.070556846,0.018828076,0.057835394,3.194171715,0.170197132,0.278481298,0.21203282
4212,606,55447,0.2800704,0.031684262,0.097796196,0.117690867,0.605644263,0.886723654,0.105512404,0.030594809,0.13033411,0.159445351,0.35792835,2.973353984,0.031580198,0.01511897,0.023137114,0.70424701,0.097057446,0.273000608,0.020261094,0.023164517,0.103004813,0.065794538,0.029085833,0.236964618,2.18316573,0.69250318,0.297696084,0.23962072
4258,863,55481,0.06854488,0,0,0,0.452096752,0.453367006,0.46566017,0.120932994,0.166658264,0.232870212,0.415069086,0.114353562,0,0.016938988,0.011834983,0.868066685,1.974103632,5.604786815,0,0.00566999,0.09821614,0.027486283,0.017816512,0.014540552,2.691006725,0.042655903,0.105173039,0.067451866
4426,198,56105,0.2794459,0.102821608,0.046881239,0.10949396,0.791704903,2.45805997,0.360577127,0.077292442,0.349665131,0.244186181,0.562990392,231771625.8,0,0,0.001250235,1.148570363,1.290899366,3.711160086,0.031439321,0.009997921,0.108624217,0.032422505,0.049105581,0.150385174,3.560568125,0.44343027,0.352812532,0.191806575
1212,584,52703,0.1651663,0,0.30402265,2.963298612,1.253711662,1.628748393,0.366133174,0.262508906,0.045442111,0.263665287,0.458581425,0.05941104,0,0,0.001723119,0.995758551,1.637847181,4.678675816,0,0.013912655,0.120444503,0.04341507,0.022417463,0.075588652,3.086851509,0.222302315,0.185074907,0.151073552
1334,511,52764,0.1967777,0.193333544,0.173372508,0.772192958,0.586269301,1.445464712,0.902611249,0.117883519,0.33651328,0.284306164,0.501037014,0.194688736,0.258020314,0.0455661,0.037895898,1.042367364,3.500720152,10.02060006,0,0.011692295,0.100540593,0.163653584,0.072389097,0.555667379,3.23133883,1.635555372,0.51035149,0.400244228
296,416,51984,0.04768598,0,0,0,1.028094945,1.170691647,0.42188558,0.152621308,0.159686165,0.269153187,0.44753947,0.034428588,0.007289728,0,0.006688665,0.940411321,1.644867706,4.686752593,0,0,0.112307488,0.042491111,0.014299814,0.046424793,2.915275095,0.136390314,0.188923604,0.135875487
5341,733,55931,0.08777899,0,0.270297203,3.8389512,2.236283262,1.36463961,0,0.322888156,0.28394067,0.248619674,0.465211782,0.084897728,0.009076444,0,0,1.009349494,1.567847671,4.481425357,0,0.009167327,0.108063528,0.038526295,0.022560749,0.024098289,3.128983431,0.070889344,0.227108082,0
